session_duration,cart_value,product_views,return_velocity,scroll_changes,revisit_count,add_to_cart,remove_from_cart,checkout_visits,hover_time,comparison_clicks,wishlist_actions,target
7,6229,62,8.24885926808842,15,4,6,6,2,100,1,1,0
50,9860,25,6.048656354770428,35,19,6,7,3,431,14,1,2
17,9162,86,3.52932360219096,17,17,1,4,3,301,19,6,2
11,609,77,4.059864279247395,42,10,8,7,3,440,7,7,1
53,2563,29,6.848684266722637,2,6,4,5,4,259,11,4,2
50,12325,86,1.5589938448672147,38,8,0,6,4,471,4,1,2
8,10748,80,1.0451767009201407,8,12,5,3,1,121,5,2,1
28,12683,19,2.688572126310096,16,11,9,1,4,10,18,4,2
44,7197,72,6.464924566819653,42,12,5,5,4,227,12,1,2
56,1988,76,3.644635690186997,14,5,4,1,3,376,17,2,0
33,2350,66,1.629222261906812,13,6,4,6,1,498,10,3,1
52,4771,69,5.908559614394192,24,8,8,1,4,15,1,8,2
25,5110,78,4.4432406845298535,38,15,1,9,0,467,4,8,1
21,1084,80,7.281660403720637,39,19,7,4,2,373,8,0,1
12,895,98,7.113675204180919,45,7,3,7,0,7,6,5,1
59,6189,10,9.409917669812064,48,12,9,0,0,125,9,3,1
26,14146,72,6.851552543833886,35,12,6,9,2,213,16,3,1
29,947,25,7.026421452156009,10,17,1,6,1,171,19,0,1
38,1491,27,1.3497080393025251,23,4,8,2,4,334,6,7,0
35,7693,61,1.5645299818837033,36,4,8,6,3,115,1,1,2
37,5817,10,7.596209199905576,18,0,2,9,1,394,1,4,0
46,3093,36,7.071545548046948,33,18,8,7,2,200,4,9,1
44,7727,39,2.2475358600215256,16,1,8,9,4,395,19,2,2
45,4557,7,2.074370949952722,6,3,7,4,2,235,16,2,0
45,4671,15,1.921734864062472,1,2,4,2,4,28,1,8,2
29,12691,13,1.9111423473187927,9,9,2,5,2,317,3,1,0
49,10524,33,0.4838833304522683,28,13,7,6,3,405,13,2,2
24,10604,99,6.944237798779422,0,18,2,0,2,43,5,5,1
59,9729,66,4.743574813005546,18,2,3,9,2,411,17,7,0
15,8693,11,0.5513113592163132,18,4,1,3,1,391,2,1,0
6,10512,21,5.383013903409031,28,10,7,3,1,175,10,3,1
32,14139,78,0.46338395383770825,13,6,3,2,2,383,4,7,1
44,977,89,6.392161944382124,31,10,2,2,2,219,5,0,1
34,3254,23,6.932657857480034,1,19,9,3,3,72,5,6,2
36,5809,44,7.458130562737666,40,19,4,5,2,446,13,4,1
20,13733,65,5.113219533771552,14,1,0,4,2,227,9,1,0
57,9198,70,7.06373703719806,22,19,5,9,2,442,12,8,1
57,4541,36,6.985072286309629,5,18,7,5,2,427,10,2,1
53,1195,62,8.378160884189832,49,5,5,6,4,237,17,2,0
12,11814,82,6.838975989872215,35,18,6,5,1,94,7,1,1
35,1906,42,0.3999674997668268,36,14,9,3,4,237,7,2,1
49,6096,69,2.2177946989368715,1,3,1,1,3,65,2,0,2
38,1776,52,3.53275812203382,19,2,7,3,3,98,5,9,0
56,8499,1,1.854484438388535,40,18,8,5,3,358,5,5,2
17,9657,30,7.474402533395904,37,13,5,3,4,415,5,7,2
27,13444,1,2.7547972635986184,24,1,8,7,0,66,5,5,0
17,5601,48,5.242395419204028,20,18,3,0,2,123,4,1,1
11,9701,14,3.054848434339883,15,7,9,6,0,28,16,1,1
55,7376,92,6.789787339154911,26,18,4,5,4,283,13,7,2
39,13376,31,6.755805347178866,38,11,1,3,1,292,13,4,1
2,11217,62,9.72622147453141,40,10,7,0,1,261,12,0,1
51,12549,87,6.128765362133191,29,10,1,5,4,21,13,8,2
2,10355,31,8.300439696882474,7,13,1,1,2,464,2,6,0
54,7281,7,7.257625442843958,7,12,9,9,0,393,4,1,1
29,11082,20,0.11482318003917191,0,12,4,2,2,136,3,1,0
45,8537,84,2.7416501859923894,47,7,1,5,0,130,8,3,1
24,13457,31,0.5262058563020799,43,3,7,4,2,299,6,1,0
24,8168,9,0.2841613597259407,22,3,5,2,4,130,10,7,2
16,2702,11,5.891565133001787,32,13,0,4,1,430,13,9,1
31,5267,6,1.8895655087129815,6,0,6,4,2,131,9,6,0
49,14115,43,5.98816459105242,27,1,3,2,1,317,7,0,0
43,3581,59,3.7332228480765997,12,11,2,8,1,352,6,2,1
9,1577,18,9.330543642192369,40,3,8,9,0,426,7,4,0
27,6385,29,1.9443947081294322,17,13,6,6,0,415,17,8,1
56,2597,1,5.051154872581469,28,18,0,4,1,10,1,1,0
41,13600,44,4.65461615862386,36,11,3,2,0,333,10,3,1
14,5950,33,2.750688258973889,29,6,8,1,3,456,19,6,2
45,1580,67,3.784477143257604,22,15,0,8,3,490,3,1,0
25,1887,38,0.5477121389578676,15,1,6,7,1,324,19,3,0
43,13360,41,0.43133425356349897,19,9,7,5,2,289,7,4,1
44,1912,16,0.6291361463677803,47,19,3,6,3,63,18,2,1
22,12503,38,6.580724069748191,18,10,0,5,3,417,3,6,2
35,3023,63,1.0794262172129676,32,17,8,4,0,152,15,8,1
33,2661,99,4.101784859506093,2,2,7,2,0,198,4,9,0
27,3046,90,4.866645744497444,16,0,1,1,2,265,9,3,0
40,12400,85,4.5746421281773255,49,9,0,3,0,378,2,5,0
26,10616,83,0.3113017518164052,49,1,9,6,3,492,17,7,2
19,13663,9,3.3918060812492934,9,1,2,8,4,80,14,6,2
45,1015,27,9.67759430473089,16,18,9,8,0,267,4,0,1
39,9184,31,5.715989362253908,45,17,1,4,2,439,18,0,1
45,6471,15,3.658004031949006,30,3,3,0,1,134,15,3,0
26,7413,96,6.942520559377806,2,15,4,6,1,229,4,9,1
6,12604,29,3.2333921178063263,34,6,6,8,4,91,11,0,2
3,11088,9,7.717752938223425,32,3,7,0,2,470,11,4,0
6,12681,44,4.399968222555735,39,19,6,1,2,479,13,4,1
28,2915,81,7.7767941111510215,34,13,0,5,0,70,16,4,1
3,14716,60,7.712182769943853,35,18,8,5,0,149,2,9,0
13,5385,78,3.3380034004284997,25,5,3,8,0,121,11,2,0
13,13554,39,3.704423636007631,23,15,5,5,4,74,10,9,2
57,4693,51,4.837961884006443,29,3,5,5,1,155,4,2,0
13,1076,40,5.985920666194575,41,13,0,2,2,160,3,8,0
1,849,63,9.585247909063124,13,19,8,5,1,35,19,2,1
40,3655,6,6.721640576214201,42,14,6,6,3,430,18,2,2
37,7680,38,3.0972934880758163,42,12,7,3,4,287,19,7,2
31,11460,32,6.862207736560358,43,9,8,1,4,472,1,2,2
52,4899,6,1.7735059236895268,20,9,5,7,3,21,18,1,2
17,7555,54,5.219267123131694,18,16,3,9,2,400,1,5,0
9,3115,51,5.037018550090906,18,11,8,5,1,389,13,7,1
45,11918,96,1.3275112546068102,2,9,7,5,1,137,13,5,1
57,8560,98,5.14556743814574,36,16,8,2,3,62,12,7,2
13,14644,34,7.160106331924238,10,3,5,1,2,143,8,0,0
37,3128,76,4.934616559398365,42,17,5,4,3,477,19,5,2
14,13948,9,4.004472961246447,42,14,8,6,0,169,9,4,1
11,6548,5,6.602296208044312,38,4,0,1,0,26,16,7,0
25,9303,81,4.915213411349409,27,4,9,6,0,494,2,6,0
31,10427,92,3.371343089166322,18,19,7,1,3,59,13,3,2
58,5339,61,4.459596398074646,5,12,7,2,0,226,7,4,1
14,1348,86,0.7799930347247541,14,19,9,9,0,474,7,6,1
57,11499,6,8.121658752392683,22,3,3,4,3,384,10,0,2
7,9054,50,3.431976633860694,20,4,4,4,4,249,12,0,2
24,11263,32,6.187520802797904,21,6,3,1,4,292,6,5,2
49,9014,19,5.565262484403835,40,13,3,0,2,228,13,3,1
36,1505,58,1.8783899261534387,24,15,3,8,1,367,11,7,1
42,6254,48,3.535784827977505,43,18,6,3,3,16,1,5,2
42,538,17,9.652934385121632,49,8,6,8,2,46,5,1,1
47,414,60,7.358078310169811,46,15,4,9,0,186,7,3,1
52,2212,10,4.112788510563734,13,3,2,4,0,85,19,1,0
44,5096,79,8.941489336028857,44,7,1,1,2,441,4,8,1
41,691,50,5.862397985918744,30,5,1,8,3,461,17,8,0
3,13879,38,8.464221368752774,19,17,2,8,0,286,8,7,1
47,13032,85,5.256944297633536,36,11,6,5,3,33,15,8,2
44,12582,40,9.314533860341616,32,18,6,0,4,471,10,9,2
26,5633,3,8.358513188464414,13,0,3,1,2,255,9,2,0
47,3770,94,0.7995397634575918,31,10,4,4,1,57,3,6,0
26,8148,79,6.829636214424742,17,12,3,9,1,344,2,6,0
1,2009,91,4.457106678088811,3,11,8,4,2,104,8,8,1
15,8127,31,1.5077008042806161,11,14,2,5,2,198,13,0,1
11,12388,16,8.010102949980134,18,15,4,4,0,314,1,6,0
37,4563,28,4.902439735695879,46,14,6,7,1,303,7,3,1
7,14334,45,2.0215244891092885,39,17,3,9,1,50,13,3,1
12,6874,37,3.2499735837095276,35,16,8,7,3,2,7,1,2
52,2523,43,1.679846538281845,16,0,9,8,0,131,9,5,0
57,11554,73,6.130788371215842,43,0,5,6,3,451,4,9,2
38,12677,73,6.353308977037054,43,11,9,3,3,458,11,5,2
54,13187,76,2.9455926950165945,13,0,4,1,4,388,4,6,2
3,3370,28,2.7760536292618254,17,16,2,3,1,276,18,8,1
42,12622,71,1.1091065757857532,21,10,4,2,2,420,9,3,1
58,9545,60,9.752856515087448,24,8,5,8,0,198,15,8,1
53,11589,64,3.143080565591055,41,17,9,7,3,17,10,8,2
26,1553,60,5.990467692623219,8,10,4,9,3,435,13,3,1
54,295,99,1.8899826659728491,19,12,8,7,4,349,10,8,1
30,5686,36,7.203315813237304,14,1,5,6,4,354,19,0,2
32,14876,47,6.603446981662865,35,14,5,4,0,27,10,6,1
36,9081,38,1.2324546583818041,45,13,5,1,1,60,12,7,1
45,10496,65,0.1796158601976805,3,19,2,0,0,307,1,9,0
51,11359,34,0.21923492034538583,3,12,8,7,4,476,3,8,2
37,3653,22,2.889760691887827,7,9,5,6,2,396,18,8,1
55,12741,94,4.111194075295337,33,5,7,2,1,204,11,8,0
59,9104,84,9.987852635623582,32,10,2,2,1,220,4,2,1
54,14096,51,9.600988289966924,44,8,6,9,3,322,8,5,2
18,5030,72,1.5812342493263365,47,1,9,6,2,385,13,4,0
1,2680,45,6.5601673100770075,30,7,8,4,1,399,7,0,1
53,9823,71,2.281511520344215,47,8,8,5,2,66,10,5,1
21,8265,2,0.26448981165354546,36,3,5,3,4,149,14,5,2
28,504,58,6.33464000531328,7,16,3,6,0,231,3,2,0
48,11039,94,1.783491429441093,11,10,5,5,1,463,16,7,1
16,8244,12,3.103094009167562,36,18,1,4,2,257,17,3,1
48,2944,27,2.457503057017761,9,19,4,9,1,85,11,9,1
28,2436,98,2.1077015260785337,12,8,2,2,4,130,13,8,2
22,7946,38,0.32511317815479224,4,8,4,4,3,98,10,5,2
19,14113,75,7.707842429933313,0,0,6,8,4,345,13,4,2
48,189,20,2.570395878074719,24,7,0,2,1,374,13,3,1
1,9697,94,9.798836465383996,8,9,8,6,0,291,10,4,1
31,5162,43,9.8817940218192,12,4,1,7,2,424,10,3,0
52,13712,32,8.707008143180454,10,7,7,7,3,495,0,7,2
52,13853,90,9.03591504898686,36,0,4,8,3,109,10,3,2
42,11865,23,0.41395755361464004,28,0,5,6,1,464,9,9,0
34,6828,41,6.870796696861205,28,11,2,5,4,2,11,6,2
46,9909,88,1.0328986793712347,7,3,2,4,2,64,5,9,0
40,13796,2,4.3603257496813175,8,15,2,3,3,102,6,6,2
6,3694,62,4.643692644481078,38,7,4,7,4,461,10,2,2
28,9817,96,0.42316831089608486,34,18,7,8,2,336,8,1,1
3,13660,53,3.883646857484091,40,4,7,1,3,211,13,6,2
31,9987,57,2.826838681599304,39,5,9,0,2,345,19,6,0
16,11982,48,5.904850225456972,24,13,8,3,3,154,11,0,2
17,4141,79,4.476748640568972,32,17,8,4,2,181,4,7,1
44,11454,6,6.212395513853247,27,8,3,6,2,460,10,3,1
27,9044,16,0.02087302406702407,49,1,1,9,4,297,14,8,2
51,815,11,7.736940146388824,18,0,6,7,2,31,18,0,0
24,14337,46,5.100707492696891,0,6,1,0,1,170,7,2,1
20,2541,73,1.6559111553468542,31,2,6,6,0,381,2,6,0
32,8239,57,4.007402980426424,15,10,6,3,4,289,14,3,2
35,3529,67,3.4166857090161615,24,7,8,2,2,53,0,2,0
13,5368,7,8.576592430848102,48,11,6,6,1,231,6,7,1
48,8766,52,8.284802320014965,13,11,9,0,3,257,3,3,2
43,2921,52,1.595177267271768,36,3,1,3,4,204,19,5,2
20,8160,30,8.471557282546202,49,17,4,1,2,227,11,6,1
59,9943,55,6.088696648453958,37,13,9,3,1,262,2,2,0
48,14877,22,2.50062671662715,3,12,2,5,3,1,12,5,2
52,6251,4,9.31523790753478,1,14,0,7,2,457,6,2,1
2,7496,5,3.7134267571110744,8,6,7,3,4,328,18,0,2
4,10409,22,7.931302853462792,9,0,2,1,4,462,15,2,2
27,13090,68,6.7051864178506095,11,6,1,7,4,260,2,5,2
25,12052,4,7.958621567253207,44,12,4,9,3,437,3,4,2
4,10379,43,0.9436888843346702,29,14,6,5,2,176,9,1,1
32,3001,15,2.085077339701348,4,1,3,4,4,79,2,2,2
17,3200,16,7.14009078366904,41,19,1,7,4,183,12,9,2
1,3692,84,1.4714982555723288,30,1,4,0,0,317,14,2,0
33,12664,58,7.508041797864809,1,3,3,6,3,30,13,2,2
30,13699,74,3.0699250756381034,20,11,7,3,2,304,11,7,1
5,11947,33,6.030093833205289,46,17,8,3,0,315,10,1,1
54,8474,95,3.6580355371600772,2,10,7,3,0,18,0,3,0
12,13326,65,5.9991497459625895,0,6,7,0,2,172,10,8,1
38,6765,25,6.2030914523665555,18,9,5,1,2,349,10,9,1
32,6932,37,4.340826424971817,43,2,4,2,0,32,5,8,0
38,9914,18,9.29526522520896,9,16,1,6,4,173,1,7,2
57,183,25,9.720777661435982,16,15,7,9,4,31,17,4,1
17,185,15,9.058178989750033,39,2,6,0,3,193,19,9,0
58,7564,68,7.3502709068470065,46,3,8,6,2,42,1,4,0
54,10034,35,1.2350871374340222,49,18,4,3,2,226,6,4,1
45,1410,68,9.273669428471733,1,15,3,2,1,193,19,9,1
40,14979,42,6.367377400937705,32,14,6,9,4,78,3,1,2
32,9232,84,0.9767855600221476,43,17,0,2,0,128,8,3,1
24,1136,12,6.622644806180986,17,8,2,1,2,299,19,2,1
12,1500,94,3.551003073194364,17,11,9,4,2,345,12,1,1
47,3580,22,9.045442384651874,42,17,9,3,4,271,8,1,2
31,4920,36,7.144636251650293,0,11,1,0,3,408,19,5,2
19,11303,34,6.123148019503821,4,16,2,3,2,209,16,7,1
29,5849,91,2.2827512206026377,4,7,7,5,2,419,13,5,1
21,4813,25,8.497239245259028,10,12,5,8,4,176,7,6,2
26,6258,39,9.221798051915238,32,11,7,1,0,290,11,9,1
52,12195,76,6.30932573857812,36,18,7,7,0,420,15,8,1
28,824,59,8.983473466626634,47,7,6,4,1,111,12,3,1
17,287,76,1.8484781684684104,7,3,5,1,4,267,13,2,0
9,6477,85,4.836827357350558,1,12,9,5,4,54,16,3,2
21,14296,50,1.295956182890342,16,11,3,6,1,367,15,3,1
50,14187,61,7.502670780591681,46,14,4,8,0,135,5,5,1
34,4930,33,4.259264264763724,22,8,7,7,1,164,18,5,1
11,6701,7,9.091397970820083,18,0,0,0,2,61,7,5,0
55,2872,19,9.192860544849871,47,5,5,0,0,372,9,2,0
20,14580,88,5.268300993212521,18,11,6,2,1,3,16,0,1
49,4712,20,1.0122205892651004,34,18,1,1,4,361,2,5,2
53,2680,5,3.4982488211999474,4,3,4,6,1,264,2,4,0
50,3800,94,9.03398970205494,43,15,5,5,2,124,13,9,1
47,3039,7,5.320961746888302,38,2,9,1,1,123,12,7,0
39,1238,20,1.2693616266551178,21,9,9,1,3,452,1,8,0
16,7311,47,0.6867854161249853,8,9,8,6,3,226,6,0,2
57,8495,81,9.399600846772785,11,14,6,8,2,359,19,9,1
29,7740,98,7.442831561975968,45,8,3,2,0,185,7,1,1
1,3480,7,5.9195298505093366,42,13,2,3,1,287,11,1,1
18,14335,75,0.491764526442241,13,10,8,7,0,429,0,6,0
59,1445,82,6.665887262678752,42,12,8,1,2,77,19,2,1
22,8652,94,9.352829392490097,42,17,8,7,4,72,1,0,2
8,13537,84,3.858477422525235,44,9,8,0,1,189,19,3,1
7,1243,64,7.721372259235485,48,8,6,1,0,427,0,7,0
25,313,66,7.517500362062346,48,3,6,0,0,366,14,2,0
30,1948,7,7.879957990887009,12,15,6,9,2,455,0,3,0
34,11674,91,3.9949335727900714,35,6,2,3,2,251,18,7,1
44,741,15,6.44782444524913,8,12,2,1,0,243,14,5,1
48,705,83,0.8432371467161703,49,1,7,3,1,394,6,5,0
41,465,34,2.3425084283190865,24,7,2,3,3,398,14,8,1
52,1328,66,3.2130061693711855,39,7,7,0,0,375,13,6,1
11,998,28,7.947072081714769,44,1,1,0,0,394,7,3,0
15,12574,66,6.7124677821416165,42,17,3,0,1,177,10,1,1
35,11063,11,4.249492755809332,16,19,4,6,2,22,11,5,1
23,11356,70,4.005513761086807,14,3,9,0,1,354,8,5,0
53,2850,56,4.483024603294808,7,18,2,5,3,387,16,3,2
45,5480,23,5.406087317044422,1,2,2,4,2,217,14,6,0
21,189,10,5.497725336811138,4,17,3,4,3,100,0,7,0
28,1088,97,4.916441329988181,47,17,3,5,0,73,16,3,1
13,7157,83,5.94816968676353,1,19,4,2,2,104,18,4,1
34,2540,75,2.305037274966948,0,12,4,5,4,369,12,3,2
38,13561,24,5.782329474717364,18,12,9,1,3,204,14,8,2
6,14847,60,9.793745516996736,10,1,2,3,0,73,10,8,0
44,5663,92,3.712956495043901,12,13,4,2,4,371,4,5,2
4,11503,12,0.7281555494783243,42,8,8,4,1,156,8,0,1
5,392,92,8.687920023095039,11,0,1,2,3,304,12,9,0
55,9781,5,6.9989633416702155,41,11,5,6,0,138,6,8,1
40,4826,19,9.036357209792364,46,17,4,1,1,272,13,5,1
6,11461,72,8.594637128243182,47,14,5,0,2,54,6,6,1
21,4365,37,8.2298495750067,13,15,2,3,0,494,3,9,0
28,5529,28,0.10219779876994184,31,18,4,9,3,68,9,4,2
3,9741,44,8.29726296881833,34,14,5,9,2,137,11,2,1
23,5085,43,2.2352295649238627,27,3,2,2,4,108,8,2,2
8,9382,69,0.8810886165645815,12,5,3,6,3,27,10,3,2
19,6299,72,2.3467964859500223,42,7,4,2,4,326,6,6,2
53,11921,88,8.443254490067186,26,6,0,3,2,372,10,9,1
11,2715,20,8.378333064796605,43,12,1,5,2,7,16,2,1
50,8442,99,4.000622298676716,32,16,3,5,3,65,8,2,2
10,14753,6,6.171757919511991,32,4,6,5,3,248,17,8,2
58,5534,69,6.739899718201588,40,17,6,7,4,213,2,9,2
28,1083,74,6.33874962412699,37,1,0,0,3,109,10,0,0
20,1919,92,5.884848488895824,8,1,1,4,1,441,12,3,0
44,1076,12,8.3471986538265,25,0,6,7,3,272,10,0,0
52,6249,15,3.6212600061085745,4,2,3,6,0,224,2,5,0
28,8480,67,3.4522021944436885,33,18,1,3,4,78,5,2,2
29,6560,87,3.5226273935502537,2,0,6,6,2,322,9,6,0
8,2878,63,2.6157436186102077,28,3,4,7,4,367,10,5,2
19,12048,36,9.184154477821398,17,15,6,0,3,92,19,4,2
53,14016,7,2.1155654975256266,29,7,7,4,2,122,17,5,1
48,2671,1,7.154052916448968,14,7,8,8,0,132,2,2,0
59,9478,72,6.895125459066051,13,14,1,2,4,108,4,6,2
21,4001,91,7.510014276171312,42,16,8,0,2,202,13,4,1
18,3539,49,6.579729241426735,39,0,9,0,2,403,5,8,0
9,10856,22,0.6123118344273193,3,5,6,1,4,118,17,1,2
4,7333,52,2.1943970912775557,24,13,5,7,3,321,14,0,2
41,13102,95,9.565816264732458,19,12,1,3,1,11,3,4,0
25,9639,43,2.068659734144498,23,6,0,1,2,278,9,9,1
34,13604,39,3.3413018866809843,22,12,9,1,1,465,2,7,0
9,5584,75,9.535481887770347,44,19,3,3,2,31,15,5,1
9,7637,43,9.269676544206897,24,11,1,0,1,179,8,3,1
18,3507,54,2.74656169100688,19,7,3,4,2,267,11,8,1
11,10917,21,5.454895028388872,13,10,4,4,3,64,2,5,2
13,12044,15,1.9200976268226333,33,14,8,0,1,261,7,3,1
38,8958,92,5.610499278440139,32,0,4,2,1,360,2,0,0
9,12975,38,2.0380018608283104,16,16,6,5,0,327,2,2,0
16,872,23,6.298591136414751,45,13,9,5,0,338,16,3,1
4,11496,91,1.1106889526264674,22,7,6,5,3,216,2,1,2
34,13241,83,3.6268811982054796,15,15,7,2,0,383,15,3,1
7,9456,80,7.771832059573226,49,2,2,1,3,206,6,6,2
15,14771,76,4.981687727446945,29,17,6,5,2,289,7,4,1
57,5053,51,9.519683095778632,7,14,3,8,4,284,4,1,2
38,4694,23,3.8605882981978255,36,6,2,2,0,38,5,6,1
11,8940,51,9.004801648172677,1,14,6,4,3,160,19,4,2
32,10515,71,7.823524366006013,3,15,7,8,0,383,13,5,1
27,13187,46,7.563676731594914,21,9,2,8,0,468,16,1,1
30,5046,94,4.745595124611577,2,16,0,6,2,302,5,8,1
52,9351,61,5.016264497513009,27,4,1,3,1,454,15,1,0
17,1087,16,3.0436617982405645,45,4,5,2,4,35,8,2,0
36,2290,60,9.102203154481469,11,1,7,2,2,104,10,4,0
19,13036,32,2.2181876513324705,14,9,3,3,1,489,2,0,0
7,4723,41,4.0218558802637325,27,17,3,6,2,195,6,2,1
43,1885,60,5.6591499309716315,28,19,3,3,2,172,19,2,1
45,9819,21,2.6351010087333893,32,15,1,4,4,238,8,7,2
59,6249,68,2.668711946316231,36,4,3,5,0,238,16,1,0
58,12971,7,3.691579707302436,36,19,3,6,4,435,5,0,2
21,6916,91,7.980720817798016,0,16,7,2,1,292,11,7,1
28,12611,70,1.2047822924945328,49,2,9,3,4,296,4,8,2
3,2001,20,6.286111469824526,21,16,2,1,0,136,15,6,1
14,2503,44,9.7158154961013,9,19,8,5,4,57,7,0,2
2,3085,44,6.576929974032319,23,6,7,4,4,121,3,4,2
29,1950,12,4.508665025886649,21,10,0,6,2,378,12,7,1
18,9299,59,5.66965612086984,30,18,6,2,0,419,1,4,0
37,5255,78,0.9299354099768697,17,16,6,9,3,402,1,6,2
45,8837,34,4.212487709964064,12,3,3,4,2,279,14,5,0
45,6117,44,1.2322869259356573,30,9,5,8,2,472,16,2,1
24,8816,81,3.010737138942777,35,5,9,6,0,440,8,8,0
56,12302,40,3.6757390805802648,4,17,8,4,2,91,4,6,1
46,10029,84,8.272411283866937,41,16,8,5,4,121,7,9,2
12,1180,2,4.627842923298967,19,0,1,2,1,492,18,0,0
53,2121,61,2.731331271724542,38,4,8,0,3,453,13,6,2
45,7274,21,6.341647437142948,6,5,0,1,3,213,10,0,2
32,5662,12,6.7847706456057395,7,5,0,1,3,394,15,8,2
18,9630,77,3.6663562288046156,7,15,5,5,2,460,0,1,0
13,10450,65,3.7364074779450296,46,14,1,7,0,304,0,3,0
4,11479,82,8.42198129562878,35,15,8,8,4,383,8,3,2
23,9622,78,4.885264006674363,22,18,1,0,3,475,3,2,2
54,870,95,7.5799951926406965,14,2,2,6,2,6,4,5,0
10,8280,88,1.3627562445235175,31,11,7,9,1,468,14,4,1
55,5886,12,4.3941462045104185,16,1,0,9,2,491,8,1,0
5,10033,52,1.522951441181667,12,11,1,5,2,292,4,9,1
50,12697,89,0.3354498262059846,36,5,1,7,3,245,8,1,2
40,12481,14,6.977030515211721,40,17,4,8,1,341,2,3,0
14,7459,18,2.3994899812465875,38,16,2,2,0,351,11,4,1
34,7045,24,5.763367340878281,46,7,2,5,2,290,14,7,1
28,7546,26,3.0775497807476757,26,6,2,7,1,115,17,4,1
8,14995,94,8.733190951015255,26,6,5,8,3,402,7,4,2
16,13466,61,7.598741501999555,16,5,1,0,3,388,14,2,2
31,12404,68,3.5192186646853143,22,6,9,2,3,368,10,4,2
7,9650,64,3.1150827886523933,31,14,8,8,2,98,8,2,1
3,11425,40,1.8574465972730636,33,19,4,8,0,255,19,6,1
29,6880,29,3.5822784838066557,44,3,4,8,3,89,3,5,2
36,11088,18,4.715755785217585,29,8,1,0,4,414,12,6,2
39,1696,68,7.45855211194745,16,11,0,7,2,334,1,2,0
4,10272,59,9.615026320353557,21,13,4,7,3,83,13,2,2
9,8847,97,2.6206437017742976,18,15,2,2,1,399,13,1,1
55,5546,56,7.95308310363667,40,12,5,8,0,408,18,0,1
17,12256,66,3.200018335909849,42,3,4,0,4,244,13,2,2
49,13539,12,4.036908404642153,34,18,5,7,1,313,13,8,1
20,11863,22,5.482701271880455,3,18,8,7,1,106,16,3,1
14,11351,62,4.545660670686424,43,17,8,6,3,317,19,4,2
46,4454,26,3.0933943975449885,31,17,0,6,2,445,11,7,1
29,11052,14,0.2862736784412889,11,7,8,7,1,480,5,0,1
57,934,9,7.998892225233243,44,6,3,7,0,159,11,3,1
13,9939,74,4.822709073136709,23,1,6,8,1,71,14,7,0
36,11351,7,1.874554640094167,23,12,2,8,2,383,2,2,0
45,9158,47,6.248834924726636,0,4,9,5,2,307,16,5,0
53,1003,58,7.730125493872777,48,6,1,8,3,432,6,8,1
17,10749,20,6.871690305968845,37,3,3,6,4,458,5,4,2
47,13275,79,5.608844961759571,10,1,6,6,3,98,14,3,2
50,242,56,1.9008928269740288,13,10,3,6,4,334,4,1,1
43,6120,43,2.641658724838394,3,16,9,8,2,491,3,2,0
4,14832,98,1.0117045670248004,6,0,9,8,4,167,12,0,2
20,7986,60,2.22389812376833,28,15,8,4,3,218,7,7,2
11,13770,52,1.8817584574082025,22,14,6,1,1,393,2,9,0
42,3823,88,9.164838874796098,16,3,8,6,3,93,1,8,2
22,2886,66,1.1143333444501058,36,2,4,1,3,199,13,5,2
45,3490,20,9.433894732989861,8,9,5,2,1,39,5,7,1
54,10987,13,1.428200396903655,0,12,7,4,4,294,8,6,2
8,7045,25,5.81057771662934,30,10,8,3,4,312,7,5,2
28,2859,36,1.8974633054435341,21,13,3,7,0,71,2,7,0
45,11641,3,6.57321426461251,2,19,6,8,2,221,2,7,0
41,12181,47,8.306131524217907,29,9,1,6,0,174,3,9,0
30,7919,12,0.9285708089644373,7,5,0,8,0,366,19,4,0
33,12025,60,9.504992661870137,40,13,7,2,2,146,13,4,1
33,13502,97,1.5435076082605037,45,13,8,8,4,266,18,6,2
47,10013,28,4.598983503889123,15,4,1,8,4,498,7,3,2
54,3253,75,9.35378469366717,9,15,6,5,3,167,3,1,2
36,12406,81,8.812584997928017,17,12,1,4,3,17,18,5,2
27,13790,14,1.0596961740142308,15,15,7,6,3,251,15,9,2
20,13032,31,6.196306447960604,42,14,5,4,1,431,19,4,1
33,2931,69,7.982615101085189,4,11,4,1,4,390,3,7,2
25,6612,66,7.482892568919733,3,1,0,1,3,217,11,4,2
44,9996,60,2.468325338744044,9,1,9,1,2,37,13,7,0
43,8749,77,3.423924791524665,34,1,9,5,2,89,9,4,0
19,14454,20,2.500860175420263,24,19,8,5,0,235,17,0,1
47,9568,11,6.51889769670597,11,3,3,0,1,373,4,8,0
21,7631,78,4.925467134827035,7,1,9,5,3,214,5,9,2
42,5412,4,9.28912600505637,33,18,1,8,3,12,2,6,2
33,7545,52,2.998609779160042,0,17,4,0,3,469,10,8,2
56,14068,47,7.550071349910087,16,6,2,8,3,173,16,4,2
3,7302,67,1.0588526586101221,16,2,9,1,4,277,6,4,2
14,13066,11,3.237616825372265,43,11,8,7,2,125,15,6,1
15,11607,50,5.035505685371343,36,14,4,8,4,91,10,9,2
33,1708,89,2.3975978525043438,3,7,0,3,1,353,10,0,1
42,3994,23,7.7354868198608,7,15,4,2,1,196,7,1,1
22,6888,81,7.456795462921486,9,16,6,5,1,424,15,8,1
1,1196,62,8.606481279727733,24,17,9,7,4,266,14,6,1
